% DEPTH	TEMP
24.57	-1368.206305376
24.58	-1368.229173644
24.58	-1368.252039904
24.57	-1368.274904156
24.58	-1368.2977664
24.58	-1368.320626636
24.58	-1368.343484864
24.58	-1368.366341084
24.58	-1368.389195296
24.59	-1368.4120475
24.59	-1368.434897696
24.58	-1368.457745884
24.57	-1368.480592064
24.57	-1368.503436236
24.58	-1368.5262784
24.58	-1368.549118556
24.59	-1368.571956704
24.59	-1368.594792844
24.57	-1368.617626976
24.57	-1368.6404591
24.56	-1368.663289216
24.56	-1368.686117324
24.57	-1368.708943424
24.57	-1368.731767516
24.57	-1368.7545896
24.57	-1368.777409676
24.57	-1368.800227744
24.58	-1368.823043804
24.59	-1368.845857856
24.59	-1368.8686699
24.58	-1368.891479936
24.58	-1368.914287964
24.59	-1368.937093984
24.59	-1368.959897996
24.58	-1368.9827
24.58	-1369.005499996
24.58	-1369.028297984
24.59	-1369.051093964
24.6	-1369.073887936
24.59	-1369.0966799
24.58	-1369.119469856
24.57	-1369.142257804
24.58	-1369.165043744
24.59	-1369.187827676
24.59	-1369.2106096
24.59	-1369.233389516
24.6	-1369.256167424
24.59	-1369.278943324
24.59	-1369.301717216
24.58	-1369.3244891
24.59	-1369.347258976
24.6	-1369.370026844
24.59	-1369.392792704
24.59	-1369.415556556
24.6	-1369.4383184
24.6	-1369.461078236
24.59	-1369.483836064
24.59	-1369.506591884
24.6	-1369.529345696
24.59	-1369.5520975
24.59	-1369.574847296
24.59	-1369.597595084
24.59	-1369.620340864
24.6	-1369.643084636
24.6	-1369.6658264
24.6	-1369.688566156
24.6	-1369.711303904
24.6	-1369.734039644
24.6	-1369.756773376
24.6	-1369.7795051
24.59	-1369.802234816
24.58	-1369.824962524
24.58	-1369.847688224
24.58	-1369.870411916
24.59	-1369.8931336
24.59	-1369.915853276
24.59	-1369.938570944
24.6	-1369.961286604
24.61	-1369.984000256
24.6	-1370.0067119
24.58	-1370.029421536
24.59	-1370.052129164
24.6	-1370.074834784
24.59	-1370.097538396
24.59	-1370.12024
24.6	-1370.142939596
24.61	-1370.165637184
24.61	-1370.188332764
24.6	-1370.211026336
24.61	-1370.2337179
24.61	-1370.256407456
24.61	-1370.279095004
24.61	-1370.301780544
24.59	-1370.324464076
24.59	-1370.3471456
24.6	-1370.369825116
24.6	-1370.392502624
24.6	-1370.415178124
24.59	-1370.437851616
24.59	-1370.4605231
24.6	-1370.483192576
24.61	-1370.505860044
24.62	-1370.528525504
24.62	-1370.551188956
24.61	-1370.5738504
24.6	-1370.596509836
24.6	-1370.619167264
24.59	-1370.641822684
24.6	-1370.664476096
24.6	-1370.6871275
24.6	-1370.709776896
24.61	-1370.732424284
24.61	-1370.755069664
24.6	-1370.777713036
24.59	-1370.8003544
24.59	-1370.822993756
24.59	-1370.845631104
24.59	-1370.868266444
24.59	-1370.890899776
24.6	-1370.9135311
24.61	-1370.936160416
24.61	-1370.958787724
24.6	-1370.981413024
24.6	-1371.004036316
24.61	-1371.0266576
24.61	-1371.049276876
24.62	-1371.071894144
24.62	-1371.094509404
24.63	-1371.117122656
24.62	-1371.1397339
24.61	-1371.162343136
24.62	-1371.184950364
24.62	-1371.207555584
24.61	-1371.230158796
24.6	-1371.25276
24.61	-1371.275359196
24.62	-1371.297956384
24.62	-1371.320551564
24.61	-1371.343144736
24.6	-1371.3657359
24.61	-1371.388325056
24.62	-1371.410912204
24.6	-1371.433497344
24.6	-1371.456080476
24.61	-1371.4786616
24.61	-1371.501240716
24.61	-1371.523817824
24.62	-1371.546392924
24.62	-1371.568966016
24.61	-1371.5915371
24.6	-1371.614106176
24.61	-1371.636673244
24.62	-1371.659238304
24.62	-1371.681801356
24.62	-1371.7043624
24.62	-1371.726921436
24.62	-1371.749478464
24.61	-1371.772033484
24.62	-1371.794586496
24.63	-1371.8171375
24.62	-1371.839686496
24.62	-1371.862233484
24.63	-1371.884778464
24.63	-1371.907321436
24.63	-1371.9298624
24.63	-1371.952401356
24.63	-1371.974938304
24.62	-1371.997473244
24.61	-1372.020006176
24.61	-1372.0425371
24.63	-1372.065066016
24.63	-1372.087592924
24.63	-1372.110117824
24.63	-1372.132640716
24.62	-1372.1551616
24.62	-1372.177680476
24.63	-1372.200197344
24.63	-1372.222712204
24.63	-1372.245225056
24.63	-1372.2677359
24.63	-1372.290244736
24.64	-1372.312751564
24.63	-1372.335256384
24.62	-1372.357759196
24.63	-1372.38026
24.63	-1372.402758796
24.63	-1372.425255584
24.63	-1372.447750364
24.63	-1372.470243136
24.63	-1372.4927339
24.62	-1372.515222656
24.63	-1372.537709404
24.64	-1372.560194144
24.64	-1372.582676876
24.63	-1372.6051576
24.63	-1372.627636316
24.63	-1372.650113024
24.64	-1372.672587724
24.64	-1372.695060416
24.63	-1372.7175311
24.63	-1372.739999776
24.64	-1372.762466444
24.64	-1372.784931104
24.63	-1372.807393756
24.63	-1372.8298544
24.63	-1372.852313036
24.64	-1372.874769664
24.63	-1372.897224284
24.63	-1372.919676896
24.63	-1372.9421275
24.63	-1372.964576096
24.63	-1372.987022684
24.64	-1373.009467264
24.64	-1373.031909836
24.63	-1373.0543504
24.63	-1373.076788956
24.63	-1373.099225504
24.64	-1373.121660044
24.64	-1373.144092576
24.64	-1373.1665231
24.64	-1373.188951616
24.63	-1373.211378124
24.63	-1373.233802624
24.64	-1373.256225116
24.64	-1373.2786456
24.63	-1373.301064076
24.64	-1373.323480544
24.65	-1373.345895004
24.63	-1373.368307456
24.64	-1373.3907179
24.65	-1373.413126336
24.64	-1373.435532764
24.64	-1373.457937184
24.64	-1373.480339596
24.64	-1373.50274
24.64	-1373.525138396
24.64	-1373.547534784
24.65	-1373.569929164
24.64	-1373.592321536
24.63	-1373.6147119
24.63	-1373.637100256
24.63	-1373.659486604
24.63	-1373.681870944
24.65	-1373.704253276
24.65	-1373.7266336
24.65	-1373.749011916
24.63	-1373.771388224
24.64	-1373.793762524
24.65	-1373.816134816
24.64	-1373.8385051
24.63	-1373.860873376
24.65	-1373.883239644
24.65	-1373.905603904
24.65	-1373.927966156
24.65	-1373.9503264
24.64	-1373.972684636
24.63	-1373.995040864
24.63	-1374.017395084
24.64	-1374.039747296
24.64	-1374.0620975
24.65	-1374.084445696
24.66	-1374.106791884
24.66	-1374.129136064
24.65	-1374.151478236
24.65	-1374.1738184
24.66	-1374.196156556
24.65	-1374.218492704
24.66	-1374.240826844
24.65	-1374.263158976
24.66	-1374.2854891
24.64	-1374.307817216
24.63	-1374.330143324
24.64	-1374.352467424
24.65	-1374.374789516
24.64	-1374.3971096
24.64	-1374.419427676
24.65	-1374.441743744
24.65	-1374.464057804
24.65	-1374.486369856
24.65	-1374.5086799
24.66	-1374.530987936
24.65	-1374.553293964
24.65	-1374.575597984
24.65	-1374.597899996
24.65	-1374.6202
24.65	-1374.62225045
24.65	-1374.6445018
24.66	-1374.66675405
24.67	-1374.6890072
24.67	-1374.71126125
24.66	-1374.7335162
24.66	-1374.75577205
24.66	-1374.7780288
24.67	-1374.80028645
24.67	-1374.822545
24.67	-1374.84480445
24.67	-1374.8670648
24.66	-1374.88932605
24.64	-1374.9115882
24.65	-1374.93385125
24.66	-1374.9561152
24.65	-1374.97838005
24.65	-1375.0006458
24.65	-1375.02291245
24.64	-1375.04518
24.65	-1375.06744845
24.66	-1375.0897178
24.66	-1375.11198805
24.66	-1375.1342592
24.66	-1375.15653125
24.66	-1375.1788042
24.66	-1375.20107805
24.66	-1375.2233528
24.67	-1375.24562845
24.67	-1375.267905
24.67	-1375.29018245
24.67	-1375.3124608
24.66	-1375.33474005
24.65	-1375.3570202
24.66	-1375.37930125
24.66	-1375.4015832
24.66	-1375.42386605
24.65	-1375.4461498
24.66	-1375.46843445
24.66	-1375.49072
24.66	-1375.51300645
24.67	-1375.5352938
24.68	-1375.55758205
24.67	-1375.5798712
24.67	-1375.60216125
24.67	-1375.6244522
24.67	-1375.64674405
24.67	-1375.6690368
24.67	-1375.69133045
24.67	-1375.713625
24.66	-1375.73592045
24.66	-1375.7582168
24.68	-1375.78051405
24.67	-1375.8028122
24.68	-1375.82511125
24.69	-1375.8474112
24.68	-1375.86971205
24.67	-1375.8920138
24.67	-1375.91431645
24.67	-1375.93662
24.67	-1375.95892445
24.67	-1375.9812298
24.67	-1376.00353605
24.66	-1376.0258432
24.67	-1376.04815125
24.68	-1376.0704602
24.69	-1376.09277005
24.69	-1376.1150808
24.69	-1376.13739245
24.68	-1376.159705
24.68	-1376.18201845
24.7	-1376.2043328
24.7	-1376.22664805
24.69	-1376.2489642
24.68	-1376.27128125
24.68	-1376.2935992
24.68	-1376.31591805
24.69	-1376.3382378
24.69	-1376.36055845
24.69	-1376.38288
24.68	-1376.40520245
24.69	-1376.4275258
24.7	-1376.44985005
24.7	-1376.4721752
24.69	-1376.49450125
24.68	-1376.5168282
24.68	-1376.53915605
24.69	-1376.5614848
24.69	-1376.58381445
24.69	-1376.606145
24.69	-1376.62847645
24.69	-1376.6508088
24.69	-1376.67314205
24.69	-1376.6954762
24.69	-1376.71781125
24.69	-1376.7401472
24.7	-1376.76248405
24.7	-1376.7848218
24.7	-1376.80716045
24.69	-1376.8295
24.7	-1376.85184045
24.7	-1376.8741818
24.69	-1376.89652405
24.68	-1376.9188672
24.69	-1376.94121125
24.71	-1376.9635562
24.7	-1376.98590205
24.69	-1377.0082488
24.69	-1377.03059645
24.7	-1377.052945
24.7	-1377.07529445
24.7	-1377.0976448
24.7	-1377.11999605
24.7	-1377.1423482
24.71	-1377.16470125
24.7	-1377.1870552
24.7	-1377.20941005
24.71	-1377.2317658
24.71	-1377.25412245
24.72	-1377.27648
24.72	-1377.29883845
24.71	-1377.3211978
24.71	-1377.34355805
24.72	-1377.3659192
24.71	-1377.38828125
24.7	-1377.4106442
24.7	-1377.43300805
24.7	-1377.4553728
24.71	-1377.47773845
24.71	-1377.500105
24.7	-1377.52247245
24.71	-1377.5448408
24.71	-1377.56721005
24.71	-1377.5895802
24.71	-1377.61195125
24.71	-1377.6343232
24.71	-1377.65669605
24.7	-1377.6790698
24.7	-1377.70144445
24.71	-1377.72382
24.71	-1377.74619645
24.7	-1377.7685738
24.7	-1377.79095205
24.7	-1377.8133312
24.72	-1377.83571125
24.71	-1377.8580922
24.7	-1377.88047405
24.71	-1377.9028568
24.71	-1377.92524045
24.71	-1377.947625
24.7	-1377.97001045
24.7	-1377.9923968
24.71	-1378.01478405
24.7	-1378.0371722
24.7	-1378.05956125
24.7	-1378.0819512
24.71	-1378.10434205
24.72	-1378.1267338
24.71	-1378.14912645
24.71	-1378.17152
24.71	-1378.19391445
24.71	-1378.2163098
24.71	-1378.23870605
24.72	-1378.2611032
24.72	-1378.28350125
24.71	-1378.3059002
24.71	-1378.32830005
24.71	-1378.3507008
24.71	-1378.37310245
24.71	-1378.395505
24.7	-1378.41790845
24.7	-1378.4403128
24.71	-1378.46271805
24.71	-1378.4851242
24.71	-1378.50753125
24.72	-1378.5299392
24.72	-1378.55234805
24.71	-1378.5747578
24.71	-1378.59716845
24.71	-1378.61958
24.71	-1378.64199245
24.71	-1378.6644058
24.72	-1378.68682005
24.72	-1378.7092352
24.71	-1378.73165125
24.72	-1378.7540682
24.72	-1378.77648605
24.72	-1378.7989048
24.72	-1378.82132445
24.72	-1378.843745
24.71	-1378.86616645
24.7	-1378.8885888
24.71	-1378.91101205
24.72	-1378.9334362
24.72	-1378.95586125
24.73	-1378.9782872
24.73	-1379.00071405
24.72	-1379.0231418
24.71	-1379.04557045
24.71	-1379.068
24.72	-1379.09043045
24.72	-1379.1128618
24.71	-1379.13529405
24.71	-1379.1577272
24.72	-1379.18016125
24.73	-1379.2025962
24.72	-1379.22503205
24.71	-1379.2474688
24.72	-1379.26990645
24.74	-1379.292345
24.74	-1379.31478445
24.73	-1379.3372248
24.73	-1379.35966605
24.73	-1379.3821082
24.73	-1379.40455125
24.74	-1379.4269952
24.73	-1379.44944005
24.72	-1379.4718858
24.72	-1379.49433245
24.71	-1379.51678
24.72	-1379.53922845
24.72	-1379.5616778
24.71	-1379.58412805
24.71	-1379.6065792
24.72	-1379.62903125
24.72	-1379.6514842
24.73	-1379.67393805
24.74	-1379.6963928
24.72	-1379.71884845
24.72	-1379.741305
24.72	-1379.76376245
24.73	-1379.7862208
24.72	-1379.80868005
24.73	-1379.8311402
24.72	-1379.85360125
24.73	-1379.8760632
24.73	-1379.89852605
24.71	-1379.9209898
24.71	-1379.94345445
24.72	-1379.96592
24.72	-1379.98838645
24.72	-1380.0108538
24.72	-1380.03332205
24.71	-1380.0557912
24.71	-1380.07826125
24.71	-1380.1007322
24.71	-1380.12320405
24.73	-1380.1456768
24.74	-1380.16815045
24.74	-1380.190625
24.73	-1380.21310045
24.72	-1380.2355768
24.72	-1380.25805405
24.73	-1380.2805322
24.72	-1380.30301125
24.72	-1380.3254912
24.73	-1380.34797205
24.73	-1380.3704538
24.73	-1380.39293645
24.72	-1380.41542
24.73	-1380.43790445
24.74	-1380.4603898
24.73	-1380.48287605
24.74	-1380.5053632
24.73	-1380.52785125
24.72	-1380.5503402
24.73	-1380.57283005
24.73	-1380.5953208
24.74	-1380.61781245
24.74	-1380.640305
24.74	-1380.66279845
24.73	-1380.6852928
24.73	-1380.70778805
24.73	-1380.7302842
24.73	-1380.75278125
24.73	-1380.7752792
24.74	-1380.79777805
24.73	-1380.8202778
24.73	-1380.84277845
24.73	-1380.86528
24.74	-1380.88778245
24.73	-1380.9102858
24.72	-1380.93279005
24.72	-1380.9552952
24.74	-1380.97780125
24.74	-1381.0003082
24.74	-1381.02281605
24.74	-1381.0453248
24.74	-1381.06783445
24.74	-1381.090345
24.74	-1381.11285645
24.74	-1381.1353688
24.73	-1381.15788205
24.74	-1381.1803962
24.75	-1381.20291125
24.76	-1381.2254272
24.75	-1381.24794405
24.74	-1381.2704618
24.74	-1381.29298045
24.73	-1381.3155
24.73	-1381.33802045
24.74	-1381.3605418
24.74	-1381.38306405
24.73	-1381.4055872
24.72	-1381.42811125
24.72	-1381.4506362
24.74	-1381.47316205
24.75	-1381.4956888
24.74	-1381.51821645
24.75	-1381.540745
24.76	-1381.56327445
24.74	-1381.5858048
24.74	-1381.60833605
24.75	-1381.6308682
24.75	-1381.65340125
24.74	-1381.6759352
24.75	-1381.69847005
24.74	-1381.7210058
24.74	-1381.74354245
24.75	-1381.76608
24.76	-1381.78861845
24.75	-1381.8111578
24.74	-1381.83369805
24.74	-1381.8562392
24.75	-1381.87878125
24.77	-1381.9013242
24.77	-1381.92386805
24.75	-1381.9464128
24.75	-1381.96895845
24.74	-1381.991505
24.73	-1382.01405245
24.75	-1382.0366008
24.75	-1382.05915005
24.75	-1382.0817002
24.74	-1382.10425125
24.75	-1382.1268032
24.76	-1382.14935605
24.75	-1382.1719098
24.75	-1382.19446445
24.74	-1382.21702
24.73	-1382.23957645
24.74	-1382.2621338
24.75	-1382.28469205
24.74	-1382.3072512
24.74	-1382.32981125
24.73	-1382.3523722
24.73	-1382.37493405
24.74	-1382.3974968
24.74	-1382.42006045
24.75	-1382.442625
24.76	-1382.46519045
24.76	-1382.4877568
24.75	-1382.51032405
24.75	-1382.5328922
24.76	-1382.55546125
24.77	-1382.5780312
24.76	-1382.60060205
24.75	-1382.6231738
24.75	-1382.64574645
24.75	-1382.66832
24.75	-1382.69089445
24.75	-1382.7134698
24.74	-1382.73604605
24.74	-1382.7586232
24.75	-1382.78120125
24.76	-1382.8037802
24.75	-1382.82636005
24.74	-1382.8489408
24.74	-1382.87152245
24.75	-1382.894105
24.76	-1382.91668845
24.75	-1382.9392728
24.75	-1382.96185805
24.75	-1382.9844442
24.75	-1383.00703125
24.74	-1383.0296192
24.75	-1383.05220805
24.76	-1383.0747978
24.76	-1383.09738845
24.76	-1383.11998
24.75	-1383.14257245
24.75	-1383.1651658
24.76	-1383.18776005
24.76	-1383.2103552
24.76	-1383.23295125
24.76	-1383.2555482
24.75	-1383.27814605
24.74	-1383.3007448
24.74	-1383.32334445
24.75	-1383.345945
24.76	-1383.36854645
24.76	-1383.3911488
24.75	-1383.41375205
24.76	-1383.4363562
24.76	-1383.45896125
24.74	-1383.4815672
24.75	-1383.50417405
24.77	-1383.5267818
24.76	-1383.54939045
24.76	-1383.572
24.76	-1383.59461045
24.76	-1383.6172218
24.75	-1383.63983405
24.76	-1383.6624472
24.76	-1383.68506125
24.75	-1383.7076762
24.76	-1383.73029205
24.77	-1383.7529088
24.76	-1383.77552645
24.76	-1383.798145
24.76	-1383.82076445
24.77	-1383.8433848
24.75	-1383.86600605
24.73	-1383.8886282
24.74	-1383.91125125
24.75	-1383.9338752
24.76	-1383.95650005
24.76	-1383.9791258
24.76	-1384.00175245
24.77	-1384.02438
24.76	-1384.04700845
24.75	-1384.0696378
24.75	-1384.09226805
24.76	-1384.1148992
24.76	-1384.13753125
24.78	-1384.1601642
24.78	-1384.18279805
24.76	-1384.2054328
24.76	-1384.22806845
24.77	-1384.250705
24.76	-1384.27334245
24.75	-1384.2959808
24.76	-1384.31862005
24.77	-1384.3412602
24.78	-1384.36390125
24.79	-1384.3865432
24.78	-1384.40918605
24.77	-1384.4318298
24.77	-1384.45447445
24.78	-1384.47712
24.78	-1384.49976645
24.78	-1384.5224138
24.77	-1384.54506205
24.76	-1384.5677112
24.76	-1384.59036125
24.77	-1384.6130122
24.76	-1384.63566405
24.76	-1384.6583168
24.77	-1384.68097045
24.77	-1384.703625
24.78	-1384.72628045
24.78	-1384.7489368
24.78	-1384.77159405
24.78	-1384.7942522
24.79	-1384.81691125
24.79	-1384.8395712
24.77	-1384.86223205
24.77	-1384.8848938
24.77	-1384.90755645
24.77	-1384.93022
24.77	-1384.95288445
24.78	-1384.9755498
24.78	-1384.99821605
24.78	-1385.0208832
24.79	-1385.04355125
24.79	-1385.0662202
24.78	-1385.08889005
24.78	-1385.1115608
24.77	-1385.13423245
24.78	-1385.156905
24.78	-1385.17957845
24.8	-1385.2022528
24.81	-1385.22492805
24.81	-1385.2476042
24.8	-1385.27028125
24.78	-1385.2929592
24.77	-1385.31563805
24.79	-1385.3383178
24.8	-1385.36099845
24.8	-1385.38368
24.8	-1385.40636245
24.79	-1385.4290458
24.78	-1385.45173005
24.78	-1385.4744152
24.8	-1385.49710125
24.8	-1385.5197882
24.8	-1385.54247605
24.8	-1385.5651648
24.8	-1385.58785445
24.8	-1385.610545
24.81	-1385.63323645
24.81	-1385.6559288
24.8	-1385.67862205
24.81	-1385.7013162
24.82	-1385.72401125
24.8	-1385.7467072
24.78	-1385.76940405
24.79	-1385.7921018
24.8	-1385.81480045
24.8	-1385.8375
24.81	-1385.86020045
24.82	-1385.8829018
24.81	-1385.90560405
24.8	-1385.9283072
24.8	-1385.95101125
24.81	-1385.9737162
24.81	-1385.99642205
24.81	-1386.0191288
24.82	-1386.04183645
24.82	-1386.064545
24.81	-1386.08725445
24.82	-1386.1099648
24.82	-1386.13267605
24.83	-1386.1553882
24.82	-1386.17810125
24.82	-1386.2008152
24.83	-1386.22353005
24.82	-1386.2462458
24.81	-1386.26896245
24.81	-1386.29168
24.83	-1386.31439845
24.84	-1386.3371178
24.82	-1386.35983805
24.82	-1386.3825592
24.82	-1386.40528125
24.82	-1386.4280042
24.82	-1386.45072805
24.82	-1386.4734528
24.81	-1386.49617845
24.81	-1386.518905
24.81	-1386.54163245
24.81	-1386.5643608
24.83	-1386.58709005
24.82	-1386.6098202
24.82	-1386.63255125
24.83	-1386.6552832
24.83	-1386.67801605
24.83	-1386.7007498
24.83	-1386.72348445
24.83	-1386.74622
24.83	-1386.76895645
24.82	-1386.7916938
24.82	-1386.81443205
24.82	-1386.8371712
24.83	-1386.85991125
24.82	-1386.8826522
24.83	-1386.90539405
24.83	-1386.9281368
24.84	-1386.95088045
24.83	-1386.973625
24.82	-1386.99637045
24.83	-1387.0191168
24.83	-1387.04186405
24.82	-1387.0646122
24.83	-1387.08736125
24.84	-1387.1101112
24.83	-1387.13286205
24.83	-1387.1556138
24.84	-1387.17836645
24.84	-1387.20112
24.84	-1387.22387445
24.84	-1387.2466298
24.84	-1387.26938605
24.84	-1387.2921432
24.84	-1387.31490125
24.83	-1387.3376602
24.84	-1387.36042005
24.84	-1387.3831808
24.84	-1387.40594245
24.84	-1387.428705
24.84	-1387.45146845
24.83	-1387.4742328
24.84	-1387.49699805
24.85	-1387.5197642
24.84	-1387.54253125
24.83	-1387.5652992
24.83	-1387.58806805
24.84	-1387.6108378
24.84	-1387.63360845
24.84	-1387.65638
24.84	-1387.67915245
24.84	-1387.7019258
24.83	-1387.72470005
24.83	-1387.7474752
24.84	-1387.77025125
24.85	-1387.7930282
24.84	-1387.81580605
24.84	-1387.8385848
24.84	-1387.86136445
24.84	-1387.884145
24.84	-1387.90692645
24.84	-1387.9297088
24.83	-1387.95249205
24.84	-1387.9752762
24.84	-1387.99806125
24.85	-1388.0208472
24.85	-1388.04363405
24.85	-1388.0664218
24.84	-1388.08921045
24.84	-1388.112
24.84	-1388.13479045
24.84	-1388.1575818
24.85	-1388.18037405
24.85	-1388.2031672
24.85	-1388.22596125
24.84	-1388.2487562
24.84	-1388.27155205
24.84	-1388.2943488
24.84	-1388.31714645
24.83	-1388.339945
24.85	-1388.36274445
24.86	-1388.3855448
24.86	-1388.40834605
24.86	-1388.4311482
24.85	-1388.45395125
24.85	-1388.4767552
24.85	-1388.49956005
24.84	-1388.5223658
24.84	-1388.54517245
24.85	-1388.56798
24.87	-1388.59078845
24.87	-1388.6135978
24.87	-1388.63640805
24.85	-1388.6592192
24.84	-1388.68203125
24.86	-1388.7048442
24.87	-1388.72765805
24.87	-1388.7504728
24.86	-1388.77328845
24.87	-1388.796105
24.87	-1388.81892245
24.86	-1388.8417408
24.85	-1388.86456005
24.84	-1388.8873802
24.84	-1388.91020125
24.84	-1388.9330232
24.85	-1388.95584605
24.85	-1388.9786698
24.85	-1389.00149445
24.87	-1389.02432
24.87	-1389.04714645
24.86	-1389.0699738
24.87	-1389.09280205
24.87	-1389.1156312
24.87	-1389.13846125
24.88	-1389.1612922
24.88	-1389.18412405
24.87	-1389.2069568
24.86	-1389.22979045
24.86	-1389.252625
24.86	-1389.27546045
24.85	-1389.2982968
24.84	-1389.32113405
24.85	-1389.3439722
24.86	-1389.36681125
24.86	-1389.3896512
24.86	-1389.41249205
24.87	-1389.4353338
24.87	-1389.45817645
24.87	-1389.48102
24.87	-1389.50386445
24.87	-1389.5267098
24.87	-1389.54955605
24.87	-1389.5724032
24.88	-1389.59525125
24.87	-1389.6181002
24.87	-1389.64095005
24.87	-1389.6638008
24.88	-1389.68665245
24.87	-1389.709505
24.87	-1389.73235845
24.87	-1389.7552128
24.86	-1389.77806805
24.87	-1389.8009242
24.87	-1389.82378125
24.88	-1389.8466392
24.88	-1389.86949805
24.87	-1389.8923578
24.87	-1389.91521845
24.88	-1389.93808
24.88	-1389.96094245
24.87	-1389.9838058
24.87	-1390.00667005
24.86	-1390.0295352
24.87	-1390.05240125
24.86	-1390.0752682
24.86	-1390.09813605
24.86	-1390.1210048
24.87	-1390.14387445
24.87	-1390.166745
24.87	-1390.18961645
24.88	-1390.2124888
24.88	-1390.23536205
24.87	-1390.2582362
24.87	-1390.28111125
24.86	-1390.3039872
24.86	-1390.32686405
24.88	-1390.3497418
24.89	-1390.37262045
24.88	-1390.3955
24.87	-1390.41838045
24.88	-1390.4412618
24.88	-1390.46414405
24.88	-1390.4870272
24.88	-1390.50991125
24.88	-1390.5327962
24.88	-1390.55568205
24.87	-1390.5785688
24.88	-1390.60145645
24.89	-1390.624345
24.89	-1390.64723445
24.89	-1390.6701248
24.88	-1390.69301605
24.88	-1390.7159082
24.88	-1390.73880125
24.87	-1390.7616952
24.87	-1390.78459005
24.88	-1390.8074858
24.88	-1390.83038245
24.89	-1390.85328
24.88	-1390.87617845
24.88	-1390.8990778
24.88	-1390.92197805
24.87	-1390.9448792
24.88	-1390.96778125
24.88	-1390.9906842
24.88	-1391.01358805
24.88	-1391.0364928
24.89	-1391.05939845
24.88	-1391.082305
24.88	-1391.10521245
24.88	-1391.1281208
24.88	-1391.15103005
24.87	-1391.1739402
24.86	-1391.19685125
24.87	-1391.2197632
24.88	-1391.24267605
24.88	-1391.2655898
24.88	-1391.28850445
24.88	-1391.31142
24.89	-1391.33433645
24.9	-1391.3572538
24.89	-1391.38017205
24.89	-1391.4030912
24.89	-1391.42601125
24.89	-1391.4489322
24.9	-1391.47185405
24.9	-1391.4947768
24.9	-1391.51770045
24.89	-1391.540625
24.88	-1391.56355045
24.87	-1391.5864768
24.87	-1391.60940405
24.88	-1391.6323322
24.89	-1391.65526125
24.89	-1391.6781912
24.89	-1391.70112205
24.9	-1391.7240538
24.89	-1391.74698645
24.89	-1391.76992
24.9	-1391.79285445
24.9	-1391.8157898
24.9	-1391.83872605
24.9	-1391.8616632
24.9	-1391.88460125
24.89	-1391.9075402
24.89	-1391.93048005
24.89	-1391.9534208
24.9	-1391.97636245
24.9	-1391.999305
24.9	-1392.02224845
24.9	-1392.0451928
24.89	-1392.06813805
24.9	-1392.0910842
24.9	-1392.11403125
24.91	-1392.1369792
24.9	-1392.15992805
24.89	-1392.1828778
24.88	-1392.20582845
24.87	-1392.22878
24.87	-1392.25173245
24.9	-1392.2746858
24.91	-1392.29764005
24.91	-1392.3205952
24.89	-1392.34355125
24.9	-1392.3665082
24.91	-1392.38946605
24.9	-1392.4124248
24.91	-1392.43538445
24.92	-1392.458345
24.91	-1392.48130645
24.9	-1392.5042688
24.9	-1392.52723205
24.91	-1392.5501962
24.91	-1392.57316125
24.9	-1392.5961272
24.9	-1392.61909405
24.91	-1392.6420618
24.9	-1392.66503045
24.9	-1392.688
24.9	-1392.71097045
24.89	-1392.7339418
24.89	-1392.75691405
24.9	-1392.7798872
24.91	-1392.80286125
24.91	-1392.8258362
24.91	-1392.84881205
24.91	-1392.8717888
24.91	-1392.89476645
24.9	-1392.917745
24.9	-1392.94072445
24.91	-1392.9637048
24.92	-1392.98668605
24.93	-1393.0096682
24.91	-1393.03265125
24.91	-1393.0556352
24.91	-1393.07862005
24.91	-1393.1016058
24.89	-1393.12459245
24.9	-1393.14758
24.9	-1393.17056845
24.89	-1393.1935578
24.89	-1393.21654805
24.9	-1393.2395392
24.9	-1393.26253125
24.9	-1393.2855242
24.9	-1393.30851805
24.9	-1393.3315128
24.91	-1393.35450845
24.91	-1393.377505
24.91	-1393.40050245
24.91	-1393.4235008
24.9	-1393.44650005
24.9	-1393.4695002
24.9	-1393.49250125
24.92	-1393.5155032
24.93	-1393.53850605
24.92	-1393.5615098
24.9	-1393.58451445
24.9	-1393.60752
24.91	-1393.63052645
24.91	-1393.6535338
24.9	-1393.67654205
24.91	-1393.6995512
24.92	-1393.72256125
24.92	-1393.7455722
24.91	-1393.76858405
24.92	-1393.7915968
24.92	-1393.81461045
24.92	-1393.837625
24.9	-1393.86064045
24.9	-1393.8836568
24.91	-1393.90667405
24.91	-1393.9296922
24.92	-1393.95271125
24.92	-1393.9757312
24.92	-1393.99875205
24.92	-1394.0217738
24.92	-1394.04479645
24.92	-1394.06782
24.93	-1394.09084445
24.93	-1394.1138698
24.93	-1394.13689605
24.93	-1394.1599232
24.93	-1394.18295125
24.92	-1394.2059802
24.92	-1394.22901005
24.92	-1394.2520408
24.92	-1394.27507245
24.91	-1394.298105
24.91	-1394.32113845
24.92	-1394.3441728
24.92	-1394.36720805
24.93	-1394.3902442
24.93	-1394.41328125
24.92	-1394.4363192
24.92	-1394.45935805
24.91	-1394.4823978
24.92	-1394.50543845
24.91	-1394.52848
24.9	-1394.55152245
24.91	-1394.5745658
24.92	-1394.59761005
24.92	-1394.6206552
24.91	-1394.64370125
24.91	-1394.6667482
24.91	-1394.68979605
24.92	-1394.7128448
