%     Depth,Temperature_,TC_m,RHOC_m,PHI,    RHOB,TC_m_min,TC_m_max,RHOC_m_miD,RHOC_m_max,    TC.log,      RHOC.log,       RHP,,
%         m,          °C,W/(mK),kJ/(m³K),n/n,g/cm³,    W/(mK),    W/(mK),kJ/(m³K),kJ/(m³K),    W/(mK),   kJ/(m³K),     µW/m³,,
567,19.4192,3.510,1.718,0.290,2.214,2.984,4.037,1.461,1.976,2.106,2.424,0.298758,,
567.5,19.4305,3.610,1.698,0.297,2.201,3.068,4.151,1.444,1.953,2.121,2.428,0.312055,,
568,19.442,3.435,1.674,0.305,2.188,2.920,3.950,1.423,1.925,2.020,2.430,0.30408,,
568.5,19.4531,3.200,1.702,0.299,2.198,2.720,3.680,1.446,1.957,1.942,2.435,0.274833,,
569,19.4595,3.489,1.733,0.292,2.211,2.965,4.012,1.473,1.993,2.092,2.438,0.256215,,
569.5,19.475,3.312,1.710,0.297,2.203,2.815,3.808,1.454,1.967,1.999,2.434,0.261537,,
570,19.4844,3.531,1.728,0.294,2.208,3.001,4.060,1.469,1.987,2.102,2.439,0.269511,,
570.5,19.4926,3.147,1.734,0.292,2.210,2.675,3.619,1.474,1.994,1.942,2.441,0.261537,,
571,19.5012,3.227,1.749,0.292,2.211,2.743,3.711,1.487,2.012,1.978,2.451,0.277487,,
571.5,19.5076,3.569,1.749,0.290,2.214,3.034,4.105,1.486,2.011,2.131,2.446,0.274833,,
572,19.5162,3.140,1.755,0.285,2.223,2.669,3.611,1.492,2.018,1.964,2.437,0.272165,,
572.5,19.5306,3.091,1.760,0.281,2.229,2.628,3.555,1.496,2.024,1.953,2.432,0.293436,,
573,19.5417,3.352,1.734,0.288,2.218,2.849,3.854,1.474,1.994,2.047,2.429,0.290783,,
573.5,19.5543,3.295,1.719,0.292,2.211,2.801,3.789,1.461,1.977,2.009,2.428,0.288115,,
574,19.565,3.236,1.716,0.294,2.207,2.750,3.721,1.458,1.973,1.974,2.432,0.282808,,
574.5,19.5742,3.200,1.708,0.295,2.205,2.720,3.680,1.452,1.964,1.956,2.429,0.285461,,
575,19.5847,3.115,1.736,0.287,2.219,2.648,3.583,1.475,1.996,1.946,2.428,0.28014,,
575.5,19.592,3.495,1.745,0.286,2.222,2.970,4.019,1.483,2.006,2.117,2.432,0.245572,,
576,19.6034,3.497,1.717,0.297,2.201,2.972,4.021,1.459,1.974,2.074,2.440,0.245572,,
576.5,19.6147,3.139,1.740,0.293,2.209,2.668,3.609,1.479,2.001,1.937,2.446,0.250894,,
577,19.624,3.422,1.775,0.284,2.225,2.909,3.936,1.508,2.041,2.092,2.449,0.250894,,
577.5,19.6316,3.549,1.766,0.289,2.217,3.017,4.082,1.501,2.031,2.129,2.454,0.258868,,
578,19.6366,3.260,1.761,0.289,2.217,2.771,3.749,1.497,2.025,2.004,2.450,0.269511,,
578.5,19.6497,3.230,1.750,0.288,2.218,2.746,3.715,1.488,2.013,1.994,2.441,0.266843,,
579,19.6609,3.282,1.735,0.290,2.214,2.790,3.775,1.474,1.995,2.008,2.436,0.272165,,
579.5,19.6693,3.298,1.753,0.288,2.217,2.804,3.793,1.490,2.016,2.022,2.444,0.266843,,
580,19.6771,3.191,1.770,0.283,2.226,2.712,3.670,1.504,2.035,1.993,2.443,0.277487,,
580.5,19.685,3.645,1.750,0.288,2.217,3.098,4.192,1.488,2.013,2.171,2.442,0.277487,,
581,19.6934,3.370,1.735,0.293,2.209,2.864,3.875,1.475,1.996,2.036,2.443,0.272165,,
581.5,19.6999,3.467,1.755,0.286,2.220,2.947,3.988,1.492,2.018,2.102,2.441,0.277487,,
582,19.7131,3.286,1.767,0.284,2.225,2.793,3.779,1.502,2.032,2.032,2.443,0.256215,,
582.5,19.7246,3.176,1.742,0.291,2.213,2.699,3.652,1.481,2.003,1.960,2.442,0.256215,,
583,19.7338,3.300,1.723,0.296,2.204,2.805,3.795,1.464,1.981,1.997,2.441,0.256215,,
583.5,19.7447,3.103,1.733,0.291,2.213,2.637,3.568,1.473,1.993,1.928,2.436,0.234943,,
584,19.7504,3.425,1.720,0.292,2.211,2.912,3.939,1.462,1.978,2.065,2.429,0.256215,,
584.5,19.7563,3.226,1.709,0.291,2.213,2.742,3.710,1.452,1.965,1.982,2.418,0.301412,,
585,19.7625,3.123,1.724,0.285,2.222,2.655,3.591,1.465,1.982,1.955,2.416,0.277487,,
585.5,19.7681,3.545,1.670,0.297,2.201,3.013,4.076,1.420,1.921,2.094,2.408,0.274833,,
586,19.7744,3.225,1.650,0.303,2.192,2.741,3.709,1.403,1.898,1.941,2.408,0.293436,,
586.5,19.7841,3.326,1.645,0.302,2.193,2.827,3.825,1.399,1.892,1.986,2.403,0.341301,,
587,19.7928,3.544,1.628,0.302,2.193,3.013,4.076,1.384,1.873,2.076,2.391,0.288115,,
587.5,19.8009,3.363,1.627,0.299,2.198,2.859,3.868,1.383,1.871,2.011,2.383,0.282808,,
588,19.8084,3.494,1.648,0.293,2.208,2.970,4.018,1.400,1.895,2.088,2.382,0.320029,,
588.5,19.814,3.190,1.675,0.284,2.224,2.712,3.669,1.424,1.926,1.988,2.379,0.301412,,
589,19.8161,3.261,1.666,0.286,2.220,2.772,3.750,1.416,1.915,2.012,2.377,0.256215,,
589.5,19.8684,3.224,1.651,0.289,2.216,2.741,3.708,1.404,1.899,1.987,2.373,0.298758,,
590,19.9257,3.324,1.642,0.289,2.215,2.825,3.823,1.396,1.888,2.029,2.368,0.341301,,
590.5,19.9575,3.501,1.654,0.283,2.226,2.975,4.026,1.406,1.902,2.128,2.361,0.285461,,
591,19.975,3.215,1.658,0.279,2.232,2.733,3.697,1.409,1.906,2.015,2.354,0.277487,,
591.5,19.987,3.396,1.645,0.278,2.234,2.887,3.905,1.398,1.892,2.101,2.342,0.309386,,
592,19.9961,3.331,1.650,0.277,2.236,2.831,3.831,1.402,1.897,2.075,2.343,0.330658,,
592.5,20.0039,3.489,1.671,0.271,2.247,2.966,4.013,1.420,1.922,2.171,2.342,0.288115,,
593,20.0132,3.407,1.658,0.275,2.239,2.896,3.918,1.409,1.906,2.116,2.344,0.288115,,
593.5,20.0231,3.312,1.675,0.269,2.250,2.815,3.808,1.424,1.927,2.095,2.341,0.285461,,
594,20.0286,3.184,1.692,0.262,2.262,2.706,3.661,1.438,1.946,2.060,2.336,0.296104,,
594.5,20.0329,3.338,1.723,0.250,2.283,2.837,3.839,1.464,1.981,2.178,2.329,0.250894,,
595,20.036,3.501,1.663,0.267,2.254,2.976,4.026,1.413,1.912,2.190,2.327,0.266843,,
595.5,20.0413,3.492,1.644,0.270,2.249,2.968,4.016,1.397,1.890,2.175,2.320,0.298758,,
596,20.0458,3.157,1.620,0.274,2.241,2.683,3.630,1.377,1.863,2.006,2.314,0.256215,,
596.5,20.0521,3.384,1.640,0.261,2.264,2.876,3.892,1.394,1.886,2.158,2.295,0.266843,,
597,20.0591,3.254,1.655,0.250,2.283,2.766,3.742,1.407,1.903,2.137,2.278,0.274833,,
597.5,20.0669,3.271,1.605,0.260,2.265,2.780,3.761,1.364,1.846,2.107,2.268,0.266843,,
598,20.0721,3.386,1.505,0.283,2.227,2.878,3.894,1.279,1.730,2.080,2.253,0.266843,,
598.5,20.0774,3.199,1.522,0.276,2.238,2.719,3.678,1.294,1.750,2.019,2.247,0.277487,,
599,20.0826,3.296,1.535,0.273,2.244,2.802,3.791,1.305,1.765,2.075,2.248,0.258868,,
599.5,20.0878,3.462,1.544,0.270,2.249,2.942,3.981,1.312,1.776,2.161,2.247,0.272165,,
600,20.0909,3.491,1.501,0.276,2.238,2.967,4.015,1.276,1.726,2.151,2.232,0.269511,,
600.5,20.0935,3.282,1.512,0.272,2.245,2.790,3.775,1.285,1.739,2.072,2.229,0.237597,,
601,20.1447,3.509,1.509,0.273,2.243,2.983,4.036,1.283,1.736,2.170,2.231,0.240265,,
601.5,20.182,3.227,1.494,0.275,2.240,2.743,3.711,1.270,1.718,2.035,2.224,0.250894,,
602,20.2011,3.146,1.478,0.279,2.233,2.674,3.618,1.257,1.700,1.986,2.223,0.250894,,
602.5,20.2116,3.614,1.462,0.281,2.229,3.072,4.157,1.243,1.682,2.186,2.218,0.253561,,
603,20.218,3.214,1.438,0.288,2.218,2.732,3.697,1.222,1.654,1.987,2.218,0.245572,,
603.5,20.2276,3.437,1.479,0.276,2.238,2.922,3.953,1.257,1.701,2.127,2.216,0.250894,,
604,20.2329,3.188,1.473,0.278,2.234,2.710,3.666,1.252,1.694,2.007,2.218,0.266843,,
604.5,20.2383,3.217,1.463,0.282,2.228,2.734,3.699,1.243,1.682,2.007,2.221,0.266843,,
605,20.2428,3.248,1.480,0.278,2.235,2.761,3.735,1.258,1.702,2.035,2.222,0.253561,,
605.5,20.2461,3.675,1.451,0.286,2.220,3.124,4.227,1.234,1.669,2.191,2.224,0.229622,,
606,20.249,3.106,1.462,0.286,2.222,2.640,3.572,1.243,1.682,1.946,2.230,0.240265,,
606.5,20.25,3.279,1.479,0.281,2.229,2.787,3.770,1.257,1.701,2.038,2.230,0.250894,,
607,20.2703,3.306,1.524,0.270,2.248,2.810,3.802,1.295,1.753,2.088,2.234,0.240265,,
607.5,20.2997,3.227,1.521,0.275,2.240,2.743,3.712,1.293,1.749,2.037,2.243,0.261537,,
608,20.3142,3.429,1.500,0.283,2.226,2.914,3.943,1.275,1.725,2.098,2.249,0.274833,,
608.5,20.3231,3.496,1.478,0.290,2.214,2.972,4.021,1.256,1.699,2.100,2.253,0.250894,,
609,20.3365,3.244,1.513,0.281,2.230,2.757,3.730,1.286,1.740,2.024,2.253,0.250894,,
609.5,20.3578,3.374,1.511,0.281,2.230,2.868,3.880,1.284,1.738,2.082,2.252,0.258868,,
610,20.3707,3.474,1.557,0.268,2.252,2.953,3.995,1.324,1.791,2.174,2.252,0.256215,,
610.5,20.3804,3.280,1.495,0.288,2.218,2.788,3.773,1.271,1.719,2.016,2.259,0.266843,,
611,20.3979,3.492,1.476,0.294,2.207,2.968,4.015,1.255,1.698,2.084,2.263,0.277487,,
611.5,20.4105,3.254,1.511,0.286,2.220,2.766,3.743,1.285,1.738,2.009,2.267,0.24824,,
612,20.4236,3.149,1.525,0.285,2.223,2.677,3.621,1.296,1.754,1.968,2.272,0.250894,,
612.5,20.4379,3.537,1.529,0.282,2.227,3.006,4.067,1.300,1.759,2.147,2.269,0.266843,,
613,20.4501,3.469,1.506,0.288,2.218,2.949,3.990,1.281,1.732,2.098,2.267,0.224301,,
613.5,20.4638,3.419,1.507,0.284,2.224,2.906,3.932,1.281,1.733,2.089,2.258,0.229622,,
614,20.4782,3.378,1.485,0.289,2.215,2.871,3.884,1.262,1.707,2.053,2.256,0.234943,,
614.5,20.4917,3.435,1.461,0.294,2.207,2.920,3.950,1.242,1.680,2.060,2.252,0.229622,,
615,20.5059,3.034,1.507,0.279,2.232,2.579,3.489,1.281,1.733,1.933,2.245,0.234943,,
615.5,20.5215,3.198,1.478,0.286,2.222,2.718,3.678,1.256,1.700,1.987,2.241,0.245572,,
616,20.5417,3.543,1.498,0.281,2.230,3.012,4.075,1.274,1.723,2.157,2.242,0.253561,,
616.5,20.5685,3.493,1.505,0.278,2.235,2.969,4.017,1.279,1.730,2.145,2.240,0.234943,,
617,20.6204,3.488,1.486,0.281,2.230,2.964,4.011,1.263,1.709,2.132,2.234,0.258868,,
617.5,20.659,3.546,1.450,0.290,2.215,3.014,4.078,1.233,1.668,2.124,2.232,0.256215,,
618,20.6816,3.481,1.440,0.292,2.211,2.959,4.004,1.224,1.657,2.089,2.231,0.234943,,
618.5,20.6941,3.242,1.442,0.291,2.213,2.756,3.728,1.226,1.658,1.989,2.229,0.250894,,
619,20.7022,3.440,1.461,0.284,2.224,2.924,3.956,1.242,1.680,2.098,2.225,0.261537,,
619.5,20.7077,3.186,1.477,0.279,2.233,2.708,3.664,1.255,1.698,2.004,2.222,0.242919,,
620,20.7119,3.514,1.468,0.281,2.229,2.987,4.041,1.248,1.688,2.142,2.222,0.234943,,
620.5,20.7174,3.447,1.430,0.290,2.214,2.930,3.964,1.216,1.645,2.079,2.220,0.250894,,
621,20.7225,3.333,1.408,0.293,2.209,2.833,3.833,1.197,1.619,2.021,2.211,0.274833,,
621.5,20.7284,3.044,1.439,0.283,2.226,2.587,3.500,1.223,1.655,1.925,2.207,0.274833,,
622,20.7332,3.228,1.450,0.279,2.232,2.744,3.712,1.232,1.667,2.021,2.204,0.269511,,
622.5,20.7401,3.410,1.467,0.272,2.245,2.899,3.922,1.247,1.687,2.130,2.197,0.24824,,
623,20.7476,3.554,1.465,0.271,2.246,3.021,4.087,1.245,1.685,2.197,2.194,0.245572,,
623.5,20.7539,3.185,1.459,0.273,2.244,2.707,3.663,1.240,1.678,2.024,2.193,0.240265,,
624,20.759,3.100,1.452,0.272,2.245,2.635,3.565,1.234,1.670,1.987,2.186,0.245572,,
624.5,20.7687,3.129,1.450,0.270,2.248,2.660,3.599,1.233,1.668,2.006,2.180,0.250894,,
625,20.7756,3.133,1.469,0.264,2.258,2.663,3.603,1.249,1.690,2.027,2.178,0.240265,,
625.5,20.7829,3.075,1.496,0.258,2.269,2.614,3.536,1.272,1.721,2.021,2.180,0.237597,,
626,20.7927,3.552,1.439,0.269,2.249,3.019,4.085,1.223,1.655,2.204,2.169,0.245572,,
626.5,20.797,3.577,1.438,0.267,2.253,3.040,4.114,1.222,1.653,2.223,2.163,0.237597,,
627,20.8036,3.286,1.482,0.253,2.277,2.793,3.779,1.260,1.704,2.140,2.157,0.258868,,
627.5,20.8118,3.226,1.517,0.244,2.293,2.742,3.710,1.290,1.745,2.144,2.159,0.24824,,
628,20.8198,3.823,1.359,0.285,2.223,3.250,4.397,1.156,1.563,2.260,2.155,0.250894,,
628.5,20.8289,3.043,1.415,0.269,2.250,2.587,3.500,1.202,1.627,1.970,2.150,0.256215,,
629,20.8358,3.457,1.449,0.258,2.268,2.938,3.976,1.232,1.666,2.203,2.147,0.258868,,
629.5,20.8418,3.670,1.406,0.268,2.251,3.119,4.220,1.195,1.617,2.261,2.142,0.256215,,
630,20.8514,3.415,1.350,0.283,2.227,2.903,3.928,1.147,1.552,2.093,2.141,0.26419,,
630.5,20.8603,3.091,1.490,0.244,2.293,2.628,3.555,1.266,1.713,2.076,2.138,0.272165,,
631,20.8671,3.263,1.498,0.239,2.301,2.774,3.753,1.274,1.723,2.180,2.133,0.272165,,
631.5,20.8748,3.757,1.398,0.264,2.259,3.194,4.321,1.189,1.608,2.319,2.125,0.277487,,
632,20.8802,3.527,1.382,0.267,2.254,2.998,4.056,1.175,1.590,2.202,2.121,0.26419,,
632.5,20.8873,3.025,1.430,0.252,2.279,2.571,3.478,1.216,1.645,2.015,2.116,0.28014,,
633,20.8985,3.765,1.340,0.275,2.240,3.200,4.330,1.139,1.541,2.276,2.113,0.256215,,
633.5,20.9066,3.270,1.291,0.289,2.216,2.780,3.761,1.097,1.484,2.007,2.117,0.24824,,
634,20.9122,2.990,1.450,0.249,2.284,2.541,3.438,1.233,1.668,2.008,2.122,0.242919,,
634.5,20.9186,3.287,1.450,0.249,2.283,2.794,3.780,1.233,1.668,2.154,2.124,0.229622,,
635,20.9287,3.450,1.407,0.263,2.260,2.933,3.968,1.196,1.618,2.182,2.128,0.272165,,
635.5,20.9361,3.609,1.346,0.281,2.230,3.068,4.150,1.144,1.548,2.185,2.133,0.256215,,
636,20.9441,3.186,1.424,0.261,2.264,2.708,3.664,1.211,1.638,2.064,2.136,0.242919,,
636.5,20.9531,3.102,1.421,0.261,2.264,2.637,3.568,1.207,1.634,2.024,2.133,0.250894,,
637,20.963,3.145,1.441,0.258,2.268,2.673,3.617,1.225,1.658,2.053,2.142,0.256215,,
637.5,20.969,3.516,1.382,0.276,2.238,2.988,4.043,1.175,1.589,2.162,2.146,0.250894,,
638,20.9764,3.464,1.439,0.260,2.265,2.944,3.984,1.223,1.655,2.198,2.145,0.272165,,
638.5,20.9827,3.442,1.476,0.250,2.283,2.926,3.959,1.255,1.698,2.228,2.145,0.250894,,
639,20.9917,3.806,1.388,0.275,2.240,3.236,4.377,1.180,1.596,2.296,2.146,0.261537,,
639.5,21.0049,3.395,1.433,0.262,2.261,2.886,3.904,1.218,1.647,2.158,2.146,0.272165,,
640,21.0161,3.247,1.434,0.262,2.261,2.760,3.734,1.219,1.649,2.088,2.147,0.245572,,
640.5,21.0238,3.607,1.390,0.274,2.242,3.066,4.149,1.181,1.598,2.212,2.145,0.258868,,
641,21.0299,3.117,1.409,0.269,2.250,2.650,3.585,1.198,1.620,2.005,2.146,0.272165,,
641.5,21.0364,3.318,1.407,0.268,2.252,2.820,3.815,1.196,1.619,2.102,2.142,0.272165,,
642,21.0425,3.150,1.393,0.271,2.247,2.677,3.622,1.184,1.602,2.014,2.140,0.256215,,
642.5,21.0494,3.278,1.413,0.265,2.256,2.786,3.769,1.201,1.625,2.092,2.140,0.250894,,
643,21.0561,3.286,1.389,0.269,2.249,2.793,3.779,1.181,1.597,2.082,2.133,0.24824,,
643.5,21.0618,3.289,1.386,0.271,2.247,2.795,3.782,1.178,1.593,2.078,2.134,0.258868,,
644,21.0668,3.401,1.375,0.272,2.245,2.891,3.911,1.168,1.581,2.126,2.129,0.26419,,
644.5,21.0734,3.532,1.373,0.274,2.241,3.002,4.062,1.167,1.579,2.177,2.134,0.250894,,
645,21.0802,3.106,1.405,0.267,2.254,2.640,3.571,1.194,1.616,2.006,2.138,0.26419,,
645.5,21.0849,3.462,1.392,0.269,2.249,2.943,3.981,1.183,1.600,2.163,2.135,0.269511,,
646,21.0911,3.490,1.385,0.270,2.249,2.966,4.013,1.178,1.593,2.175,2.131,0.237597,,
646.5,21.0948,3.377,1.441,0.256,2.272,2.870,3.883,1.225,1.657,2.172,2.135,0.250894,,
647,21.0978,3.623,1.358,0.280,2.232,3.079,4.166,1.154,1.562,2.195,2.139,0.256215,,
647.5,21.1288,3.598,1.353,0.281,2.229,3.059,4.138,1.150,1.556,2.179,2.139,0.298758,,
648,21.221,3.058,1.421,0.261,2.263,2.599,3.516,1.208,1.635,2.001,2.135,0.253561,,
648.5,21.2838,3.216,1.385,0.273,2.244,2.733,3.698,1.177,1.593,2.038,2.139,0.256215,,
649,21.3155,3.545,1.361,0.280,2.232,3.013,4.077,1.157,1.565,2.161,2.141,0.234943,,
649.5,21.3402,3.464,1.391,0.269,2.249,2.944,3.984,1.182,1.600,2.164,2.134,0.24824,,
650,21.3551,3.350,1.407,0.265,2.256,2.848,3.853,1.196,1.618,2.126,2.135,0.250894,,
650.5,21.3671,3.411,1.369,0.274,2.241,2.899,3.922,1.164,1.575,2.122,2.132,0.28014,,
651,21.3765,3.391,1.447,0.254,2.276,2.883,3.900,1.230,1.664,2.189,2.133,0.250894,,
651.5,21.3863,3.277,1.451,0.250,2.283,2.785,3.768,1.233,1.668,2.147,2.126,0.26419,,
652,21.3931,3.249,1.411,0.260,2.265,2.761,3.736,1.199,1.622,2.096,2.124,0.258868,,
652.5,21.4024,3.370,1.401,0.261,2.263,2.865,3.876,1.191,1.612,2.150,2.120,0.261537,,
653,21.4128,3.258,1.458,0.246,2.289,2.769,3.746,1.239,1.676,2.152,2.120,0.24824,,
653.5,21.4186,3.229,1.409,0.260,2.266,2.745,3.713,1.198,1.620,2.089,2.121,0.234943,,
654,21.4266,3.526,1.395,0.262,2.262,2.997,4.055,1.186,1.604,2.220,2.117,0.258868,,
654.5,21.4349,3.220,1.389,0.264,2.259,2.737,3.703,1.181,1.597,2.071,2.117,0.261537,,
655,21.4439,3.408,1.371,0.269,2.250,2.897,3.919,1.165,1.576,2.140,2.118,0.261537,,
655.5,21.4532,2.993,1.457,0.245,2.291,2.544,3.442,1.238,1.675,2.022,2.117,0.301412,,
656,21.4639,3.578,1.405,0.260,2.265,3.041,4.114,1.194,1.616,2.251,2.120,0.256215,,
656.5,21.4695,3.185,1.365,0.270,2.249,2.708,3.663,1.160,1.570,2.034,2.116,0.277487,,
657,21.4756,3.314,1.401,0.261,2.264,2.817,3.811,1.191,1.611,2.125,2.119,0.250894,,
657.5,21.4819,3.416,1.422,0.252,2.278,2.904,3.929,1.209,1.636,2.206,2.111,0.256215,,
658,21.4897,3.598,1.354,0.269,2.249,3.058,4.137,1.151,1.557,2.225,2.107,0.258868,,
658.5,21.4989,3.486,1.330,0.276,2.238,2.963,4.009,1.131,1.530,2.149,2.108,0.256215,,
659,21.5092,3.339,1.379,0.263,2.259,2.838,3.840,1.172,1.585,2.128,2.109,0.277487,,
659.5,21.5234,3.391,1.396,0.256,2.272,2.882,3.900,1.186,1.605,2.179,2.102,0.277487,,
660,21.5356,3.099,1.412,0.249,2.283,2.944,3.254,1.342,1.483,2.061,2.095,0.288115,,
660.5,21.5455,3.450,1.376,0.258,2.269,3.277,3.622,1.307,1.445,2.201,2.092,0.269511,,
661,21.5521,3.254,1.357,0.261,2.263,3.091,3.417,1.289,1.425,2.095,2.087,0.261537,,
661.5,21.5577,3.430,1.410,0.249,2.284,3.258,3.601,1.339,1.480,2.226,2.092,0.266843,,
662,21.5648,3.172,1.417,0.249,2.284,3.013,3.330,1.346,1.488,2.099,2.097,0.23229,,
662.5,21.5763,3.262,1.410,0.251,2.282,3.099,3.425,1.339,1.480,2.138,2.096,0.261537,,
663,21.5828,3.203,1.425,0.246,2.289,3.042,3.363,1.354,1.497,2.124,2.096,0.253561,,
663.5,21.5929,3.667,1.374,0.263,2.259,3.484,3.850,1.305,1.442,2.280,2.105,0.250894,,
664,21.6061,3.388,1.364,0.265,2.257,3.219,3.558,1.296,1.432,2.146,2.102,0.272165,,
664.5,21.6192,3.141,1.347,0.268,2.251,2.984,3.298,1.280,1.414,2.018,2.099,0.272165,,
665,21.6297,3.381,1.363,0.264,2.258,3.212,3.550,1.295,1.431,2.144,2.100,0.272165,,
665.5,21.6368,3.261,1.343,0.268,2.251,3.098,3.424,1.276,1.410,2.074,2.096,0.293436,,
666,21.6476,3.100,1.342,0.268,2.252,2.945,3.255,1.275,1.409,2.000,2.094,0.301412,,
666.5,21.6576,3.349,1.379,0.258,2.269,3.181,3.516,1.310,1.447,2.153,2.093,0.293436,,
667,21.6666,3.415,1.342,0.267,2.253,3.245,3.586,1.275,1.409,2.149,2.093,0.253561,,
667.5,21.6784,3.302,1.341,0.267,2.254,3.136,3.467,1.274,1.409,2.098,2.091,0.277487,,
668,21.6893,3.305,1.403,0.249,2.283,3.140,3.470,1.333,1.473,2.163,2.088,0.26419,,
668.5,21.6995,3.311,1.401,0.249,2.283,3.146,3.477,1.331,1.471,2.166,2.087,0.266843,,
669,21.7064,3.331,1.356,0.259,2.266,3.165,3.498,1.288,1.424,2.139,2.081,0.285461,,
669.5,21.718,3.315,1.407,0.243,2.294,3.149,3.480,1.337,1.477,2.190,2.075,0.282808,,
670,21.728,3.373,1.436,0.235,2.308,3.204,3.542,1.364,1.508,2.252,2.073,0.256215,,
670.5,21.7375,3.273,1.366,0.254,2.276,3.110,3.437,1.298,1.434,2.132,2.072,0.272165,,
671,21.7433,3.369,1.319,0.266,2.255,3.201,3.538,1.253,1.385,2.133,2.072,0.269511,,
671.5,21.7512,3.309,1.300,0.268,2.252,3.144,3.475,1.235,1.365,2.098,2.064,0.256215,,
672,21.7589,3.617,1.289,0.273,2.244,3.436,3.798,1.225,1.354,2.220,2.070,0.250894,,
672.5,21.7716,3.246,1.325,0.265,2.257,3.084,3.408,1.259,1.391,2.079,2.073,0.256215,,
673,21.782,3.238,1.349,0.260,2.266,3.077,3.400,1.282,1.417,2.093,2.077,0.250894,,
673.5,21.7955,3.293,1.316,0.270,2.248,3.128,3.458,1.250,1.382,2.082,2.082,0.277487,,
674,21.8145,3.318,1.342,0.262,2.262,3.152,3.484,1.275,1.409,2.124,2.077,0.272165,,
674.5,21.8232,3.085,1.360,0.256,2.273,2.931,3.240,1.292,1.428,2.033,2.074,0.266843,,
675,21.8341,3.148,1.334,0.260,2.265,2.991,3.306,1.267,1.400,2.048,2.067,0.256215,,
675.5,21.846,3.403,1.360,0.251,2.282,3.233,3.574,1.292,1.428,2.207,2.059,0.258868,,
676,21.8545,3.341,1.376,0.244,2.293,3.174,3.508,1.307,1.444,2.201,2.053,0.258868,,
676.5,21.8639,3.385,1.324,0.256,2.273,3.216,3.554,1.258,1.390,2.178,2.047,0.245572,,
677,21.8764,3.307,1.304,0.261,2.264,3.142,3.472,1.239,1.369,2.122,2.047,0.250894,,
677.5,21.8871,3.455,1.291,0.262,2.261,3.282,3.628,1.226,1.356,2.186,2.041,0.256215,,
678,21.8982,3.387,1.313,0.255,2.273,3.218,3.557,1.247,1.379,2.181,2.037,0.237597,,
678.5,21.9072,3.133,1.308,0.255,2.273,2.977,3.290,1.243,1.373,2.058,2.034,0.258868,,
679,21.9161,3.450,1.301,0.257,2.270,3.277,3.622,1.236,1.366,2.203,2.034,0.277487,,
679.5,21.9262,3.194,1.309,0.253,2.277,3.034,3.354,1.244,1.375,2.095,2.029,0.28014,,
680,21.9393,3.288,1.297,0.254,2.276,3.124,3.453,1.232,1.362,2.139,2.021,0.240265,,
680.5,21.949,3.269,1.313,0.249,2.284,3.106,3.432,1.248,1.379,2.147,2.019,0.245572,,
681,21.9596,3.374,1.347,0.239,2.301,3.205,3.543,1.280,1.414,2.237,2.017,0.240265,,
681.5,21.9716,3.421,1.342,0.239,2.301,3.250,3.592,1.275,1.409,2.260,2.013,0.258868,,
682,21.9842,3.234,1.278,0.253,2.277,3.073,3.396,1.214,1.342,2.115,2.005,0.258868,,
682.5,21.9976,3.507,1.249,0.258,2.269,3.331,3.682,1.186,1.311,2.228,1.997,0.266843,,
683,22.0075,3.550,1.230,0.262,2.262,3.372,3.727,1.169,1.292,2.232,1.995,0.256215,,
683.5,22.0212,3.433,1.206,0.267,2.253,3.261,3.604,1.146,1.267,2.157,1.994,0.256215,,
684,22.033,3.414,1.261,0.252,2.280,3.243,3.585,1.198,1.324,2.208,1.988,0.266843,,
684.5,22.0445,3.308,1.258,0.250,2.282,3.143,3.474,1.195,1.321,2.161,1.982,0.234943,,
685,22.0578,3.186,1.264,0.248,2.285,3.027,3.345,1.201,1.327,2.108,1.981,0.240265,,
685.5,22.0652,3.172,1.329,0.229,2.318,3.014,3.331,1.262,1.395,2.170,1.975,0.240265,,
686,22.0752,3.239,1.322,0.229,2.318,3.077,3.401,1.256,1.388,2.205,1.970,0.237597,,
686.5,22.0849,3.397,1.245,0.249,2.284,3.227,3.567,1.182,1.307,2.210,1.968,0.266843,,
687,22.098,3.391,1.233,0.251,2.282,3.222,3.561,1.171,1.294,2.201,1.964,0.272165,,
687.5,22.1084,3.140,1.271,0.239,2.301,2.983,3.297,1.207,1.334,2.118,1.959,0.288115,,
688,22.1161,3.159,1.319,0.225,2.326,3.001,3.317,1.253,1.385,2.178,1.955,0.272165,,
688.5,22.1264,3.601,1.266,0.237,2.304,3.421,3.781,1.203,1.329,2.358,1.950,0.285461,,
689,22.1364,3.153,1.275,0.234,2.310,2.996,3.311,1.211,1.338,2.143,1.947,0.256215,,
689.5,22.1476,3.396,1.335,0.216,2.341,3.226,3.566,1.269,1.402,2.339,1.943,0.274833,,
690,22.1597,3.294,1.429,0.189,2.386,3.129,3.459,1.357,1.500,2.389,1.944,0.272165,,
690.5,22.1715,3.099,1.430,0.189,2.386,2.945,3.254,1.359,1.502,2.274,1.945,0.258868,,
691,22.1809,3.478,1.381,0.203,2.363,3.304,3.652,1.312,1.450,2.439,1.943,0.256215,,
691.5,22.1933,3.518,1.354,0.209,2.352,3.342,3.693,1.286,1.421,2.432,1.939,0.272165,,
692,22.2055,3.533,1.340,0.214,2.344,3.357,3.710,1.273,1.407,2.421,1.941,0.28014,,
